Record ID,Family Resource Center,Age,Race / Ethnicity,Gender,Primary Language,Geography,Poverty Level
21470,Mountain Community Resources,19-59,Multi-racial,Female,English,San Lorenzo Valley,Below 100%
82787,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
69482,Mountain Community Resources,19-59,Asian,Male,English,Santa Cruz ,100%-200%
94219,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
85815,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
28145,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
6853,Mountain Community Resources,19-59,White,Female,English,Scotts Valley,100%-200%
95810,Mountain Community Resources,19-59,Latino,Female,Spanish,South County,Below 100%
97396,Mountain Community Resources,19-59,Multi-racial,Female,Spanish,San Lorenzo Valley,Below 100%
5254,Mountain Community Resources,19-59,Multi-racial,Male,English,San Lorenzo Valley,Below 100%
81077,Mountain Community Resources,19-59,White,Female,Spanish,San Lorenzo Valley,Below 100%
25316,Mountain Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
92298,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,100%-200%
97153,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
35507,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
74040,Mountain Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
3651,Mountain Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
96947,Mountain Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
17713,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
82317,Mountain Community Resources,19-59,White,Female,English,Capitola,Below 100%
75818,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
32267,Mountain Community Resources,19-59,White,Male,Other,San Lorenzo Valley,Below 100%
28990,Mountain Community Resources,19-59,multi-racial,Female,English,San Lorenzo Valley,Below 100%
45719,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
17721,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
81625,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
14743,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
9849,Mountain Community Resources,19-59,White,Male,Spanish,Scotts Valley,Below 100%
31173,Mountain Community Resources,19-59,White,Male,Spanish,San Lorenzo Valley,Below 100%
68886,Mountain Community Resources,19-59,White,Female,Spanish,San Lorenzo Valley,Below 100%
42323,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
39206,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
16316,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
15984,Mountain Community Resources,19-59,White,Female,Spanish,San Lorenzo Valley,Below 100%
92326,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,100%-200%
76154,Mountain Community Resources,19-59,White,Male,English,Other,100%-200%
78727,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
70790,Mountain Community Resources,19-59,Black or African American,Female,English,San Lorenzo Valley,Below 100%
28149,Mountain Community Resources,19-59,White,Male,Spanish,San Lorenzo Valley,Below 100%
9661,Mountain Community Resources,19-59,White,Male,English,Other,Below 100%
88554,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
8694,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
30794,Mountain Community Resources,19-59,Black or African American,Male,English,San Lorenzo Valley,Below 100%
77778,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,100%-200%
86242,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,100%-200%
93047,Mountain Community Resources,19-59,White,Male,English,Mid-County,100%-200%
84924,Mountain Community Resources,19-59,White,Female,Other,San Lorenzo Valley,Below 100%
93563,Mountain Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
90050,Mountain Community Resources,19-59,White,Female,English,Scotts Valley,Below 100%
8903,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
60968,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
53400,Mountain Community Resources,19-59,American Indian or Alaska Native,Male,English,San Lorenzo Valley,Below 100%
92506,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
65055,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
55743,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
8045,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
97371,Mountain Community Resources,19-59,Other,Female,English,Santa Cruz ,Below 100%
81149,Mountain Community Resources,19-59,White,Female,English,Scotts Valley,Below 100%
45047,Mountain Community Resources,19-59,White,Male,English,Mid-County,Below 100%
89257,Mountain Community Resources,19-59,White,Male,English,Capitola,Below 100%
86719,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
80456,Mountain Community Resources,19-59,White,Female,English,Mid-County,Below 100%
98797,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
51715,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
95155,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
73104,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
61993,Mountain Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
67804,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
67814,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
87204,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
77718,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
86282,Mountain Community Resources,19-59,White,Female,English,Scotts Valley,100%-200%
3137,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
64511,Mountain Community Resources,19-59,White,Female,Other,San Lorenzo Valley,Below 100%
91551,Mountain Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
90482,Mountain Community Resources,19-59,Multi-racial,Female,English,San Lorenzo Valley,Below 100%
88647,Mountain Community Resources,19-59,White,Male,English,Scotts Valley,Below 100%
50604,Mountain Community Resources,19-59,Other,Male,English,Santa Cruz ,Below 100%
3710,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
64545,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
17033,Mountain Community Resources,19-59,Multi-racial,Female,Spanish,San Lorenzo Valley,Below 100%
42476,Mountain Community Resources,19-59,White,Male,Other,San Lorenzo Valley,Below 100%
62873,Mountain Community Resources,19-59,White,Male,Other,San Lorenzo Valley,Below 100%
3999,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
85914,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
98295,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
60911,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
17017,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
84922,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
9474,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
80445,Mountain Community Resources,19-59,White,Female,Other,San Lorenzo Valley,Below 100%
79153,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
14720,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
26080,Mountain Community Resources,19-59,White,Female,Spanish,San Lorenzo Valley,Below 100%
47815,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
43800,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
86267,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
89733,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
16445,Mountain Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
2108,Mountain Community Resources,19-59,American Indian or Alaska Native,Male,English,Santa Cruz ,Below 100%
51948,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
97365,Mountain Community Resources,19-59,White,Female,English,Scotts Valley,Below 100%
46974,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
91527,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
31522,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
80196,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
40236,Mountain Community Resources,19-59,White,Female,Other,San Lorenzo Valley,Below 100%
39076,Mountain Community Resources,19-59,White,Male,English,Scotts Valley,Below 100%
94253,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
22826,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
7276,Mountain Community Resources,19-59,American Indian or Alaska Native,Female,English,Santa Cruz ,Below 100%
81699,Mountain Community Resources,19-59,White,Female,Other,Santa Cruz ,Below 100%
15927,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
90738,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
21053,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
87043,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
65178,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
85592,Mountain Community Resources,19-59,White,Female,English,Watsonville,Below 100%
77758,Mountain Community Resources,19-59,White,Female,English,Other,Below 100%
77765,Mountain Community Resources,19-59,White,Male,English,Other,Below 100%
20760,Mountain Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
88360,Mountain Community Resources,19-59,White,Female,Other,San Lorenzo Valley,Below 100%
77227,Mountain Community Resources,19-59,White,Male,Other,San Lorenzo Valley,Below 100%
89704,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
90441,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
60924,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
81177,Mountain Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
66158,Mountain Community Resources,19-59,White,Male,English,Watsonville,Below 100%
86185,Mountain Community Resources,19-59,American Indian or Alaska Native,Female,English,San Lorenzo Valley,Below 100%
90905,Mountain Community Resources,19-59,Multi-racial,Male,Other,Santa Cruz ,Below 100%
